transaction_id,customer_id,date,revenue,category,channel,payment_method,delivery_days,satisfaction_score,segment,region,age_group,month_num
T007508,C01435,2024-02-03,341.34,Fashion,Web,UPI,4,4,Premium,East,46-60,14
T006296,C00426,2024-02-03,202.13,Fashion,Store,Credit Card,2,4,Regular,West,26-35,14
T005032,C00112,2024-02-03,151.23,Electronics,Web,UPI,4,3,Premium,North,36-45,14
T005719,C01642,2024-02-03,39.36,Home,Web,UPI,5,3,Budget,West,36-45,14
T006813,C01498,2024-02-03,280.01,Home,Web,Credit Card,5,3,Regular,West,46-60,14
T006580,C01747,2024-02-03,338.76,Fashion,Mobile App,Debit Card,7,2,Premium,East,26-35,14
T008957,C01262,2024-02-03,58.15,Beauty,Mobile App,UPI,6,1,Budget,South,18-25,14
T002374,C01595,2024-02-03,56.6,Sports,Mobile App,Credit Card,3,4,Budget,South,26-35,14
T012634,C00509,2024-02-03,66.01,Home,Web,Debit Card,2,3,Budget,West,18-25,14
T007380,C00263,2024-02-03,581.89,Home,Store,UPI,3,4,Premium,West,26-35,14
T003403,C00904,2024-02-03,138.81,Sports,Web,UPI,4,3,Regular,South,18-25,14
T014353,C01052,2024-02-03,244.06,Electronics,Mobile App,Credit Card,3,4,Regular,South,36-45,14
T004796,C00281,2024-02-03,59.14,Electronics,Web,UPI,5,2,Budget,North,18-25,14
T009602,C01428,2024-02-03,31.86,Electronics,Store,Credit Card,5,3,Budget,East,26-35,14
T007493,C00324,2024-02-03,41.13,Home,Mobile App,Debit Card,5,3,Regular,South,36-45,14
T007567,C01599,2024-02-03,57.4,Fashion,Store,Credit Card,5,3,Premium,South,36-45,14
T004291,C00573,2024-02-03,269.79,Home,Web,UPI,6,3,Regular,South,26-35,14
T007123,C00812,2024-02-03,33.87,Electronics,Web,Credit Card,4,4,Budget,East,26-35,14
T012474,C00117,2024-02-03,14.8,Electronics,Web,UPI,5,3,Budget,South,18-25,14
T011119,C00544,2024-02-03,104.02,Home,Web,UPI,5,3,Regular,East,36-45,14
T001399,C00490,2024-02-04,91.92,Fashion,Web,Credit Card,4,4,Budget,South,36-45,14
T003872,C01587,2024-02-04,29.64,Electronics,Store,UPI,4,3,Regular,South,26-35,14
T008708,C00417,2024-02-04,87.13,Sports,Store,UPI,5,2,Regular,South,36-45,14
T007122,C00677,2024-02-04,395.55,Home,Mobile App,Credit Card,3,5,Premium,South,18-25,14
T008316,C00074,2024-02-04,17.13,Electronics,Web,Debit Card,5,2,Budget,West,36-45,14
T001011,C01754,2024-02-04,225.11,Beauty,Web,Wallet,7,2,Regular,East,26-35,14
T009884,C01277,2024-02-04,182.59,Home,Mobile App,Debit Card,4,3,Regular,West,26-35,14
T000100,C00008,2024-02-04,95.82,Beauty,Mobile App,Credit Card,6,2,Budget,East,26-35,14
T003757,C00198,2024-02-04,40.53,Fashion,Store,Credit Card,3,4,Budget,West,46-60,14
T003179,C00347,2024-02-04,132.07,Electronics,Store,Credit Card,6,3,Regular,East,26-35,14
T003407,C00346,2024-02-04,18.84,Fashion,Web,Credit Card,6,3,Regular,East,26-35,14
T002305,C01838,2024-02-04,56.42,Sports,Web,Credit Card,5,3,Regular,North,36-45,14
T013533,C01191,2024-02-04,449.96,Electronics,Store,Credit Card,3,4,Premium,South,18-25,14
T010983,C01518,2024-02-04,26.98,Home,Store,UPI,6,3,Budget,South,18-25,14
T006762,C01688,2024-02-04,113.85,Electronics,Web,Credit Card,4,3,Regular,South,26-35,14
T014502,C01816,2024-02-04,118.79,Electronics,Store,Debit Card,7,3,Budget,East,26-35,14
T005089,C01189,2024-02-04,155.55,Fashion,Web,Debit Card,5,2,Regular,West,18-25,14
T003235,C01930,2024-02-04,423.86,Sports,Store,Debit Card,4,3,Premium,North,60+,14
T004124,C01368,2024-02-04,190.2,Electronics,Web,Credit Card,5,3,Budget,North,46-60,14
T008420,C00632,2024-02-04,5.87,Fashion,Store,UPI,5,3,Budget,East,36-45,14
T009765,C01751,2024-02-04,118.93,Fashion,Store,Debit Card,4,3,Regular,West,26-35,14
T014774,C00764,2024-02-04,67.84,Beauty,Web,Debit Card,5,3,Budget,South,26-35,14
T002666,C00810,2024-02-04,125.3,Electronics,Mobile App,Credit Card,7,2,Premium,East,36-45,14
T012410,C01615,2024-02-04,222.42,Fashion,Mobile App,UPI,3,4,Regular,South,26-35,14
T004384,C01849,2024-02-04,5.19,Home,Store,Debit Card,6,2,Budget,East,60+,14
T007968,C00553,2024-02-04,47.87,Home,Mobile App,Credit Card,4,4,Regular,West,18-25,14
T005216,C00410,2024-02-05,206.17,Electronics,Web,UPI,4,4,Premium,South,26-35,14
T007795,C01539,2024-02-05,551.0,Electronics,Web,Debit Card,6,2,Premium,East,26-35,14
T008929,C01898,2024-02-05,402.0,Fashion,Web,Credit Card,2,5,Premium,West,60+,14
T005204,C01358,2024-02-05,51.13,Sports,Web,Credit Card,5,3,Regular,South,26-35,14
T013240,C01653,2024-02-05,100.74,Home,Mobile App,Debit Card,4,4,Regular,West,18-25,14
T007876,C01514,2024-02-05,40.66,Home,Web,UPI,3,4,Premium,West,36-45,14
T002904,C01480,2024-02-05,99.1,Beauty,Web,UPI,3,4,Regular,South,36-45,14
T009898,C00541,2024-02-05,68.33,Beauty,Mobile App,Credit Card,7,2,Budget,East,36-45,14
T005117,C01968,2024-02-05,259.46,Home,Web,UPI,3,4,Regular,North,26-35,14
T001054,C01842,2024-02-05,103.68,Fashion,Mobile App,UPI,3,4,Regular,North,26-35,14
T006364,C00823,2024-02-05,269.29,Beauty,Web,Wallet,5,3,Regular,East,26-35,14
T009889,C01978,2024-02-05,156.82,Fashion,Web,Debit Card,5,3,Regular,South,26-35,14
T005152,C01991,2024-02-05,17.35,Fashion,Web,Credit Card,4,3,Budget,North,36-45,14
T003693,C01236,2024-02-05,45.7,Fashion,Mobile App,Wallet,2,4,Regular,North,26-35,14
T013990,C01103,2024-02-05,33.53,Fashion,Mobile App,UPI,5,3,Budget,West,46-60,14
T003047,C00639,2024-02-05,78.94,Home,Mobile App,Debit Card,4,3,Regular,West,46-60,14
T009345,C01315,2024-02-05,143.99,Electronics,Store,UPI,2,5,Regular,North,26-35,14
T011022,C00764,2024-02-05,83.49,Home,Mobile App,Credit Card,4,3,Budget,South,26-35,14
T007967,C00363,2024-02-06,126.05,Electronics,Web,Credit Card,4,3,Regular,North,18-25,14
T013946,C00838,2024-02-06,90.79,Sports,Web,UPI,4,3,Regular,North,26-35,14
T005020,C00609,2024-02-06,64.61,Fashion,Store,Credit Card,4,4,Regular,East,36-45,14
T011905,C00777,2024-02-06,136.69,Electronics,Mobile App,Credit Card,3,4,Regular,North,36-45,14
T008895,C01648,2024-02-06,106.73,Electronics,Store,Credit Card,5,4,Budget,South,36-45,14
T004027,C00864,2024-02-06,44.88,Beauty,Web,Credit Card,6,2,Regular,East,46-60,14
T013676,C00600,2024-02-06,271.1,Home,Mobile App,Debit Card,4,3,Premium,North,26-35,14
T003342,C00162,2024-02-06,102.51,Fashion,Web,UPI,7,2,Regular,East,36-45,14
T004778,C01101,2024-02-06,307.17,Sports,Mobile App,Credit Card,3,4,Premium,North,26-35,14
T002194,C01497,2024-02-06,141.51,Sports,Mobile App,Credit Card,5,4,Regular,West,26-35,14
T005705,C00425,2024-02-06,574.67,Home,Web,UPI,5,3,Premium,North,26-35,14
T013626,C01882,2024-02-06,47.54,Home,Store,Credit Card,7,2,Budget,East,18-25,14
T009751,C01756,2024-02-06,41.67,Home,Web,Credit Card,2,4,Budget,North,36-45,14
T008911,C00575,2024-02-06,62.67,Fashion,Mobile App,Wallet,4,4,Budget,North,46-60,14
T001712,C01243,2024-02-06,62.45,Fashion,Store,UPI,3,4,Budget,South,36-45,14
T010241,C00920,2024-02-07,138.64,Home,Web,Wallet,4,3,Premium,South,26-35,14
T011831,C00412,2024-02-07,13.98,Fashion,Store,Wallet,2,5,Budget,North,26-35,14
T003595,C00507,2024-02-07,40.51,Sports,Mobile App,Credit Card,2,4,Budget,West,26-35,14
T008598,C01808,2024-02-07,182.32,Electronics,Mobile App,Credit Card,3,4,Premium,South,46-60,14
T008953,C00254,2024-02-07,73.96,Fashion,Mobile App,Credit Card,4,3,Regular,West,36-45,14
T005570,C01198,2024-02-07,28.81,Sports,Mobile App,Credit Card,2,4,Budget,West,26-35,14
T013493,C01840,2024-02-07,133.84,Fashion,Web,Wallet,6,2,Regular,East,36-45,14
T009085,C01916,2024-02-07,50.75,Sports,Web,Debit Card,3,4,Budget,South,46-60,14
T007496,C01895,2024-02-07,35.4,Fashion,Mobile App,Debit Card,5,3,Regular,East,26-35,14
T014523,C00891,2024-02-07,78.84,Home,Web,UPI,3,4,Budget,South,26-35,14
T001494,C00192,2024-02-07,21.11,Home,Store,UPI,5,3,Budget,West,46-60,14
T001293,C01483,2024-02-07,14.08,Home,Store,Credit Card,4,4,Regular,North,26-35,14
T001918,C01904,2024-02-07,20.1,Home,Mobile App,Debit Card,5,3,Premium,North,26-35,14
T012051,C00149,2024-02-07,124.47,Electronics,Mobile App,Credit Card,5,3,Premium,South,26-35,14
T000530,C01105,2024-02-07,66.84,Electronics,Web,UPI,4,4,Budget,North,36-45,14
T004193,C01862,2024-02-07,23.16,Fashion,Mobile App,UPI,4,4,Regular,East,36-45,14
T010811,C00954,2024-02-07,16.27,Fashion,Mobile App,UPI,3,4,Budget,South,26-35,14
T000435,C00485,2024-02-08,47.37,Sports,Mobile App,UPI,3,4,Regular,South,26-35,14
T012930,C01361,2024-02-08,28.45,Sports,Mobile App,UPI,5,3,Budget,East,18-25,14
T008389,C01998,2024-02-08,582.29,Electronics,Mobile App,Credit Card,6,4,Premium,South,46-60,14
T001765,C01109,2024-02-08,53.31,Fashion,Mobile App,UPI,7,2,Regular,East,18-25,14
T014403,C01126,2024-02-08,143.01,Electronics,Web,UPI,6,3,Regular,East,18-25,14
T007927,C00294,2024-02-08,90.81,Home,Web,Debit Card,5,3,Regular,South,26-35,14
T008212,C00517,2024-02-08,128.57,Electronics,Web,Debit Card,2,4,Regular,North,46-60,14
T013878,C01287,2024-02-08,132.2,Home,Mobile App,UPI,3,4,Premium,South,26-35,14
T013897,C01643,2024-02-08,45.73,Sports,Mobile App,Wallet,5,3,Regular,South,26-35,14
T005789,C01270,2024-02-08,108.05,Sports,Web,UPI,7,2,Regular,East,46-60,14
T013260,C01251,2024-02-08,41.33,Home,Mobile App,Wallet,5,2,Budget,South,46-60,14
T008435,C01300,2024-02-08,73.65,Home,Web,Credit Card,2,4,Budget,West,18-25,14
T014457,C00877,2024-02-08,8.41,Sports,Web,Credit Card,3,4,Budget,South,26-35,14
T012260,C01025,2024-02-08,62.94,Fashion,Mobile App,Credit Card,4,3,Budget,North,26-35,14
T013653,C00623,2024-02-08,153.14,Sports,Web,Credit Card,3,3,Regular,South,36-45,14
T010542,C01946,2024-02-08,70.57,Home,Web,Credit Card,5,3,Regular,North,26-35,14
T000901,C01377,2024-02-08,219.02,Fashion,Mobile App,Credit Card,5,3,Regular,East,60+,14
T011906,C01018,2024-02-08,45.02,Electronics,Web,Debit Card,6,3,Regular,South,26-35,14
T008928,C00267,2024-02-08,140.11,Fashion,Web,Credit Card,4,3,Regular,East,60+,14
T007660,C00780,2024-02-08,127.44,Sports,Web,Debit Card,4,2,Regular,North,46-60,14
T005494,C01241,2024-02-08,83.39,Electronics,Store,Debit Card,4,3,Budget,South,26-35,14
T007753,C00887,2024-02-08,162.06,Beauty,Mobile App,Credit Card,3,4,Regular,South,18-25,14
T000732,C01486,2024-02-09,107.38,Sports,Mobile App,UPI,6,2,Regular,East,26-35,14
T009184,C01731,2024-02-09,94.95,Fashion,Mobile App,Credit Card,5,3,Regular,North,26-35,14
T008618,C00783,2024-02-09,46.61,Fashion,Mobile App,Credit Card,4,4,Regular,West,26-35,14
T014945,C01736,2024-02-09,27.83,Electronics,Mobile App,Credit Card,3,3,Budget,South,26-35,14
T003280,C00868,2024-02-09,322.01,Beauty,Mobile App,Credit Card,4,4,Premium,East,26-35,14
T003705,C01868,2024-02-09,424.76,Home,Web,Credit Card,7,2,Premium,East,18-25,14
T008842,C01373,2024-02-09,72.75,Home,Web,UPI,3,4,Budget,North,36-45,14
T004392,C00147,2024-02-09,166.93,Home,Mobile App,Credit Card,4,3,Regular,South,18-25,14
T004399,C01854,2024-02-09,30.82,Home,Mobile App,Debit Card,2,5,Budget,West,26-35,14
T002067,C01163,2024-02-09,39.51,Fashion,Mobile App,Credit Card,5,3,Regular,South,46-60,14
T012293,C00244,2024-02-09,40.74,Fashion,Mobile App,Debit Card,5,3,Regular,West,18-25,14
T010334,C00333,2024-02-09,323.36,Fashion,Mobile App,UPI,5,4,Premium,East,26-35,14
T010080,C01515,2024-02-09,134.67,Electronics,Mobile App,UPI,5,3,Premium,West,46-60,14
T000415,C00354,2024-02-09,417.87,Fashion,Mobile App,Debit Card,4,4,Premium,West,36-45,14
T004531,C01975,2024-02-09,60.98,Fashion,Mobile App,Debit Card,3,4,Regular,North,26-35,14
T002707,C01122,2024-02-09,244.61,Electronics,Mobile App,Debit Card,2,4,Budget,North,60+,14
T014294,C01510,2024-02-09,19.99,Fashion,Mobile App,Credit Card,5,2,Budget,North,60+,14
T007871,C00247,2024-02-09,77.51,Home,Mobile App,Wallet,5,3,Regular,North,26-35,14
T006738,C00963,2024-02-09,216.72,Home,Web,UPI,3,4,Regular,South,26-35,14
T009444,C01578,2024-02-09,213.3,Beauty,Web,Debit Card,6,2,Regular,South,36-45,14
T009585,C01637,2024-02-09,138.77,Electronics,Web,UPI,5,4,Regular,West,60+,14
T001872,C01646,2024-02-09,56.1,Fashion,Web,UPI,2,5,Budget,North,18-25,14
T012563,C01988,2024-02-09,31.04,Electronics,Mobile App,Wallet,6,2,Regular,South,26-35,14
T011864,C00451,2024-02-09,7.22,Beauty,Web,Credit Card,4,4,Budget,North,36-45,14
T009652,C00084,2024-02-09,64.76,Fashion,Web,UPI,5,3,Premium,West,46-60,14
T009030,C00791,2024-02-09,169.84,Fashion,Mobile App,Wallet,4,3,Premium,East,26-35,14
T000083,C01094,2024-02-10,32.0,Sports,Mobile App,UPI,3,4,Regular,West,46-60,14
T007026,C00528,2024-02-10,131.95,Fashion,Mobile App,Credit Card,3,4,Regular,West,26-35,14
T002793,C00580,2024-02-10,254.68,Home,Store,Credit Card,7,2,Regular,East,18-25,14
T013884,C00703,2024-02-10,226.54,Electronics,Mobile App,UPI,3,4,Regular,North,46-60,14
T001428,C00959,2024-02-10,148.99,Sports,Web,Wallet,2,5,Premium,North,46-60,14
T005662,C00699,2024-02-10,317.32,Beauty,Mobile App,Credit Card,4,4,Premium,East,36-45,14
T003465,C01114,2024-02-10,236.54,Fashion,Web,Credit Card,4,3,Regular,North,36-45,14
T012760,C00540,2024-02-10,169.74,Fashion,Mobile App,Credit Card,4,4,Premium,East,36-45,14
T004949,C00900,2024-02-10,332.9,Beauty,Mobile App,UPI,4,3,Premium,North,18-25,14
T011665,C00400,2024-02-10,10.07,Electronics,Web,Debit Card,5,3,Budget,East,60+,14
T001843,C01105,2024-02-10,49.16,Fashion,Web,Debit Card,2,5,Budget,North,36-45,14
T001972,C01095,2024-02-10,62.44,Fashion,Mobile App,Debit Card,3,4,Regular,North,26-35,14
T003094,C01880,2024-02-10,23.76,Fashion,Mobile App,Credit Card,2,5,Regular,North,18-25,14
T013177,C01216,2024-02-10,47.9,Fashion,Mobile App,Debit Card,5,3,Regular,North,18-25,14
T009441,C01120,2024-02-10,113.22,Beauty,Web,Wallet,2,4,Premium,North,18-25,14
T009493,C01490,2024-02-10,98.78,Fashion,Mobile App,UPI,4,4,Regular,South,36-45,14
T005940,C01425,2024-02-10,106.76,Electronics,Store,Credit Card,2,4,Budget,West,46-60,14
T012303,C01788,2024-02-11,85.87,Electronics,Web,Credit Card,6,3,Regular,South,18-25,14
T007242,C00027,2024-02-11,151.71,Fashion,Web,Debit Card,5,3,Premium,East,36-45,14
T009050,C01064,2024-02-11,133.91,Home,Store,Credit Card,5,2,Regular,East,36-45,14
T005224,C00412,2024-02-11,58.0,Fashion,Web,Debit Card,2,4,Budget,North,26-35,14
T003230,C01639,2024-02-11,97.93,Electronics,Mobile App,UPI,3,4,Budget,North,46-60,14
T000460,C01572,2024-02-11,489.18,Electronics,Store,Debit Card,3,3,Premium,South,36-45,14
T003138,C01226,2024-02-11,356.48,Home,Web,Credit Card,3,4,Regular,West,26-35,14
T006437,C00963,2024-02-11,81.72,Home,Web,Credit Card,3,3,Regular,South,26-35,14
T011229,C01951,2024-02-11,41.52,Beauty,Web,UPI,2,5,Premium,North,36-45,14
T014919,C01111,2024-02-11,40.57,Fashion,Store,Credit Card,6,3,Budget,East,26-35,14
T014456,C00095,2024-02-11,99.14,Fashion,Web,Debit Card,2,4,Budget,North,26-35,14
T014223,C00561,2024-02-11,36.55,Sports,Web,Debit Card,7,2,Budget,East,26-35,14
T011163,C01793,2024-02-11,214.15,Home,Web,UPI,6,1,Regular,East,26-35,14
T004989,C00056,2024-02-11,21.39,Home,Web,Wallet,4,3,Budget,East,36-45,14
T014025,C01486,2024-02-11,118.36,Electronics,Mobile App,Debit Card,4,4,Regular,East,26-35,14
T002154,C01840,2024-02-11,129.0,Home,Web,Credit Card,4,3,Regular,East,36-45,14
T014823,C01155,2024-02-11,158.51,Fashion,Store,Credit Card,6,2,Regular,South,36-45,14
T012911,C00854,2024-02-11,100.88,Electronics,Mobile App,Credit Card,4,3,Budget,West,46-60,14
T006008,C00581,2024-02-11,196.9,Home,Web,Wallet,3,4,Regular,North,26-35,14
T014341,C01393,2024-02-12,208.31,Home,Mobile App,Debit Card,4,4,Premium,West,36-45,14
T011190,C01443,2024-02-12,17.39,Fashion,Mobile App,UPI,4,3,Regular,North,46-60,14
T005103,C00710,2024-02-12,156.91,Fashion,Store,Credit Card,4,4,Regular,North,26-35,14
T008479,C01592,2024-02-12,85.86,Home,Mobile App,Credit Card,5,3,Budget,North,18-25,14
T014150,C00659,2024-02-12,45.92,Electronics,Web,Credit Card,3,3,Regular,North,26-35,14
T004490,C00818,2024-02-12,52.78,Fashion,Mobile App,Credit Card,3,4,Regular,North,26-35,14
T005238,C00930,2024-02-12,135.19,Home,Store,UPI,5,3,Regular,South,26-35,14
T000682,C01667,2024-02-12,96.75,Electronics,Web,Credit Card,3,3,Regular,West,26-35,14
T012786,C00586,2024-02-12,98.34,Beauty,Mobile App,Credit Card,6,2,Regular,East,26-35,14
T003293,C01938,2024-02-12,100.9,Home,Store,Credit Card,3,4,Budget,North,60+,14
T004287,C01204,2024-02-12,144.09,Fashion,Store,UPI,4,4,Regular,West,46-60,14
T004971,C00054,2024-02-12,22.22,Fashion,Web,Credit Card,4,4,Budget,West,18-25,14
T006308,C00763,2024-02-12,179.62,Home,Mobile App,UPI,4,4,Regular,East,26-35,14
T000349,C00656,2024-02-12,262.53,Beauty,Web,UPI,5,3,Premium,South,26-35,14
T004328,C01726,2024-02-12,985.25,Beauty,Web,Debit Card,3,4,Premium,West,46-60,14
T007197,C01363,2024-02-12,18.26,Fashion,Web,Credit Card,4,4,Regular,East,60+,14
T011501,C00633,2024-02-12,51.15,Electronics,Web,UPI,4,3,Regular,North,60+,14
T011015,C00771,2024-02-12,169.5,Sports,Web,Credit Card,4,3,Premium,North,46-60,14
T007227,C01979,2024-02-12,104.54,Home,Mobile App,UPI,2,3,Budget,North,60+,14
T014387,C01194,2024-02-12,274.45,Sports,Web,Credit Card,5,3,Regular,South,36-45,14
T010101,C01455,2024-02-13,572.72,Electronics,Store,UPI,3,4,Premium,West,18-25,14
T014360,C01251,2024-02-13,55.83,Sports,Mobile App,Credit Card,3,5,Budget,South,46-60,14
T013737,C00474,2024-02-13,86.33,Electronics,Web,UPI,6,2,Budget,East,36-45,14
T009214,C01459,2024-02-13,66.4,Fashion,Web,Debit Card,4,3,Regular,East,46-60,14
T003866,C01583,2024-02-13,71.73,Beauty,Web,UPI,5,3,Regular,South,18-25,14
T011884,C00129,2024-02-13,27.53,Fashion,Store,Credit Card,5,3,Premium,West,36-45,14
T004685,C00188,2024-02-13,192.87,Electronics,Store,Credit Card,4,4,Regular,East,36-45,14
T008385,C01647,2024-02-13,361.86,Home,Web,Debit Card,5,3,Premium,South,36-45,14
T006989,C01018,2024-02-13,281.08,Fashion,Mobile App,Wallet,4,3,Regular,South,26-35,14
T002274,C00215,2024-02-13,81.63,Electronics,Store,UPI,7,2,Budget,East,26-35,14
T007238,C01196,2024-02-13,11.72,Electronics,Web,Credit Card,3,4,Budget,South,46-60,14
T000777,C01703,2024-02-13,70.47,Electronics,Mobile App,UPI,6,3,Regular,South,26-35,14
T011110,C00762,2024-02-14,256.28,Home,Mobile App,Wallet,2,5,Regular,North,26-35,14
T003388,C01370,2024-02-14,45.57,Fashion,Web,Debit Card,4,2,Regular,East,26-35,14
T007581,C01859,2024-02-14,122.23,Fashion,Web,UPI,6,3,Budget,South,26-35,14
T010896,C00138,2024-02-14,73.54,Electronics,Store,Credit Card,7,2,Budget,East,18-25,14
T005473,C01181,2024-02-14,96.88,Electronics,Web,UPI,5,3,Budget,North,18-25,14
T003112,C00419,2024-02-14,213.3,Fashion,Web,Credit Card,4,3,Regular,North,26-35,14
T009357,C00188,2024-02-14,139.48,Fashion,Store,Wallet,7,2,Regular,East,36-45,14
T006228,C00088,2024-02-14,289.7,Sports,Web,UPI,6,2,Regular,East,26-35,14
T014098,C00346,2024-02-14,120.38,Home,Web,Credit Card,7,2,Regular,East,26-35,14
T012291,C01701,2024-02-14,116.55,Electronics,Store,Credit Card,5,4,Budget,East,46-60,14
T003147,C01061,2024-02-14,56.71,Fashion,Web,Debit Card,4,3,Budget,North,46-60,14
T013336,C01509,2024-02-14,180.93,Beauty,Web,Debit Card,4,4,Regular,West,46-60,14
T009616,C00596,2024-02-14,321.63,Home,Mobile App,Credit Card,7,2,Regular,East,26-35,14
T002098,C00165,2024-02-14,179.83,Fashion,Mobile App,Debit Card,6,2,Premium,South,60+,14
T004760,C01833,2024-02-14,89.83,Electronics,Mobile App,UPI,5,2,Regular,West,46-60,14
T009260,C00507,2024-02-14,9.23,Electronics,Store,Debit Card,3,4,Budget,West,26-35,14
T007121,C01647,2024-02-14,64.23,Sports,Web,Credit Card,5,3,Premium,South,36-45,14
T013882,C01015,2024-02-14,27.9,Fashion,Web,Debit Card,6,3,Budget,East,36-45,14
T013532,C00187,2024-02-14,29.75,Fashion,Web,UPI,4,3,Budget,West,26-35,14
T008975,C00976,2024-02-14,59.12,Fashion,Web,Debit Card,5,2,Regular,North,26-35,14
T013146,C01543,2024-02-14,157.22,Beauty,Web,Debit Card,3,3,Regular,North,36-45,14
T004299,C01111,2024-02-15,38.8,Home,Mobile App,UPI,4,4,Budget,East,26-35,14
T006876,C01759,2024-02-15,393.73,Electronics,Web,UPI,3,3,Premium,South,26-35,14
T009706,C00075,2024-02-15,36.98,Home,Web,Credit Card,3,5,Budget,West,46-60,14
T000345,C00893,2024-02-15,68.76,Fashion,Store,Credit Card,5,3,Budget,East,36-45,14
T007140,C01254,2024-02-15,104.23,Fashion,Mobile App,Debit Card,4,4,Premium,North,26-35,14
T003781,C00917,2024-02-15,41.66,Sports,Store,Credit Card,7,2,Regular,East,46-60,14
T013612,C00284,2024-02-15,221.54,Home,Web,UPI,3,4,Premium,North,36-45,14
T005681,C01362,2024-02-15,192.32,Beauty,Mobile App,Wallet,4,3,Regular,North,26-35,14
T013420,C00798,2024-02-15,225.65,Beauty,Web,Credit Card,4,4,Regular,East,60+,14
T014312,C00680,2024-02-15,51.72,Electronics,Web,UPI,5,3,Budget,South,36-45,14
T001394,C00851,2024-02-15,319.13,Home,Mobile App,Credit Card,7,2,Premium,East,46-60,14
T004859,C01472,2024-02-15,80.71,Home,Mobile App,Debit Card,4,4,Budget,East,60+,14
T013111,C01940,2024-02-15,876.52,Electronics,Web,Credit Card,3,4,Premium,South,46-60,14
T002078,C00285,2024-02-15,169.53,Home,Web,Debit Card,3,4,Regular,North,26-35,14
T013412,C00332,2024-02-15,88.52,Fashion,Mobile App,Credit Card,4,4,Budget,North,36-45,14
T007352,C00402,2024-02-16,95.32,Home,Web,Credit Card,4,3,Budget,North,26-35,14
T007828,C01160,2024-02-16,358.56,Fashion,Web,Credit Card,3,4,Premium,North,18-25,14
T005334,C00709,2024-02-16,121.81,Electronics,Store,UPI,3,4,Regular,North,46-60,14
T006693,C00248,2024-02-16,132.0,Sports,Web,Debit Card,3,3,Budget,West,26-35,14
T002311,C01978,2024-02-16,289.99,Fashion,Store,Credit Card,5,3,Regular,South,26-35,14
T009379,C01366,2024-02-16,128.83,Electronics,Store,Credit Card,7,3,Premium,East,46-60,14
T001349,C01857,2024-02-16,21.21,Sports,Store,Debit Card,5,3,Budget,South,36-45,14
T003058,C00303,2024-02-16,133.66,Home,Mobile App,Debit Card,4,4,Regular,South,36-45,14
T002310,C01407,2024-02-16,116.24,Beauty,Store,Credit Card,3,4,Budget,West,46-60,14
T013385,C00100,2024-02-16,268.35,Fashion,Web,UPI,3,4,Premium,South,60+,14
T007655,C00348,2024-02-16,612.34,Electronics,Web,Credit Card,6,2,Premium,South,46-60,14
T012272,C01146,2024-02-16,71.35,Electronics,Web,Credit Card,4,3,Budget,South,36-45,14
